RR Interval [ms]
785.15625
783.203125
778.3203125
758.7890625
756.8359375
762.6953125
766.6015625
765.625
746.09375
749.0234375
768.5546875
775.390625
791.9921875
791.015625
784.1796875
773.4375
742.1875
722.65625
710.9375
703.125
719.7265625
781.25
802.734375
823.2421875
817.3828125
790.0390625
797.8515625
802.734375
813.4765625
811.5234375
811.5234375
793.9453125
777.34375
755.859375
746.09375
748.046875
747.0703125
763.671875
793.9453125
797.8515625
791.9921875
769.53125
763.671875
765.625
763.671875
777.34375
784.1796875
776.3671875
767.578125
786.1328125
797.8515625
821.2890625
844.7265625
829.1015625
832.03125
816.40625
791.015625
766.6015625
779.296875
774.4140625
785.15625
791.015625
768.5546875
781.25
794.921875
803.7109375
806.640625
787.109375
781.25
787.109375
789.0625
796.875
785.15625
780.2734375
774.4140625
767.578125
753.90625
773.4375
776.3671875
791.9921875
806.640625
780.2734375
788.0859375
770.5078125
741.2109375
729.4921875
710.9375
719.7265625
714.84375
717.7734375
734.375
741.2109375
734.375
762.6953125
762.6953125
764.6484375
760.7421875
751.953125
740.234375
744.140625
760.7421875
771.484375
752.9296875
765.625
765.625
756.8359375
742.1875
726.5625
733.3984375
743.1640625
758.7890625
776.3671875
776.3671875
778.3203125
775.390625
778.3203125
776.3671875
780.2734375
769.53125
765.625
792.96875
803.7109375
818.359375
811.5234375
791.015625
785.15625
797.8515625
794.921875
796.875
794.921875
796.875
807.6171875
807.6171875
788.0859375
770.5078125
742.1875
741.2109375
739.2578125
729.4921875
720.703125
711.9140625
712.890625
723.6328125
729.4921875
727.5390625
740.234375
743.1640625
750.9765625
748.046875
742.1875
756.8359375
762.6953125
768.5546875
783.203125
788.0859375
773.4375
770.5078125
774.4140625
766.6015625
764.6484375
749.0234375
756.8359375
769.53125
771.484375
782.2265625
797.8515625
797.8515625
788.0859375
754.8828125
754.8828125
756.8359375
752.9296875
754.8828125
762.6953125
773.4375
782.2265625
781.25
763.671875
749.0234375
760.7421875
761.71875
755.859375
754.8828125
757.8125
753.90625
740.234375
743.1640625
747.0703125
750.9765625
767.578125
774.4140625
796.875
796.875
800.78125
787.109375
762.6953125
767.578125
766.6015625
765.625
763.671875
756.8359375
763.671875
763.671875
750
752.9296875
753.90625
757.8125
764.6484375
757.8125
771.484375
775.390625
786.1328125
790.0390625
763.671875
760.7421875
757.8125
757.8125
