RR Interval [ms]
638.671875
622.0703125
607.421875
616.2109375
621.09375
624.0234375
627.9296875
614.2578125
625.9765625
634.765625
654.296875
647.4609375
648.4375
656.25
663.0859375
659.1796875
644.53125
642.578125
650.390625
641.6015625
632.8125
622.0703125
626.953125
641.6015625
666.9921875
690.4296875
709.9609375
682.6171875
669.921875
651.3671875
626.953125
614.2578125
606.4453125
601.5625
600.5859375
621.09375
655.2734375
667.96875
661.1328125
665.0390625
677.734375
681.640625
674.8046875
664.0625
646.484375
624.0234375
616.2109375
611.328125
615.234375
606.4453125
605.46875
610.3515625
632.8125
660.15625
666.015625
648.4375
654.296875
648.4375
648.4375
633.7890625
625
629.8828125
637.6953125
652.34375
647.4609375
639.6484375
648.4375
666.9921875
680.6640625
693.359375
676.7578125
666.9921875
661.1328125
647.4609375
628.90625
626.953125
623.046875
619.140625
611.328125
594.7265625
593.75
602.5390625
613.28125
621.09375
610.3515625
614.2578125
623.046875
625.9765625
632.8125
636.71875
647.4609375
637.6953125
625
623.046875
618.1640625
623.046875
625
624.0234375
632.8125
641.6015625
658.203125
654.296875
668.9453125
668.9453125
666.9921875
656.25
638.671875
625
624.0234375
622.0703125
625
634.765625
640.625
623.046875
632.8125
633.7890625
631.8359375
634.765625
618.1640625
617.1875
621.09375
620.1171875
618.1640625
616.2109375
603.515625
605.46875
607.421875
619.140625
630.859375
632.8125
624.0234375
629.8828125
633.7890625
633.7890625
629.8828125
620.1171875
616.2109375
610.3515625
612.3046875
622.0703125
622.0703125
623.046875
624.0234375
616.2109375
619.140625
620.1171875
615.234375
607.421875
593.75
590.8203125
590.8203125
597.65625
603.515625
602.5390625
592.7734375
596.6796875
607.421875
615.234375
619.140625
609.375
610.3515625
602.5390625
590.8203125
576.171875
578.125
581.0546875
590.8203125
592.7734375
580.078125
592.7734375
605.46875
614.2578125
618.1640625
620.1171875
617.1875
609.375
606.4453125
613.28125
618.1640625
612.3046875
598.6328125
583.984375
588.8671875
595.703125
602.5390625
601.5625
600.5859375
587.890625
584.9609375
589.84375
594.7265625
607.421875
611.328125
607.421875
611.328125
613.28125
603.515625
592.7734375
583.0078125
577.1484375
573.2421875
565.4296875
