RR Interval [ms]
779.296875
808.59375
773.4375
760.7421875
776.3671875
751.953125
740.234375
784.1796875
820.3125
788.0859375
793.9453125
792.96875
774.4140625
745.1171875
755.859375
806.640625
840.8203125
824.21875
824.21875
816.40625
773.4375
759.765625
791.015625
836.9140625
817.3828125
821.2890625
836.9140625
811.5234375
819.3359375
821.2890625
778.3203125
782.2265625
791.015625
751.953125
732.421875
753.90625
784.1796875
810.546875
745.1171875
726.5625
733.3984375
747.0703125
730.46875
706.0546875
706.0546875
715.8203125
705.078125
737.3046875
768.5546875
770.5078125
735.3515625
745.1171875
774.4140625
825.1953125
805.6640625
819.3359375
838.8671875
799.8046875
757.8125
750.9765625
754.8828125
725.5859375
713.8671875
721.6796875
755.859375
795.8984375
784.1796875
784.1796875
773.4375
760.7421875
737.3046875
762.6953125
776.3671875
757.8125
727.5390625
738.28125
758.7890625
807.6171875
839.84375
855.46875
847.65625
818.359375
777.34375
785.15625
817.3828125
812.5
783.203125
798.828125
784.1796875
764.6484375
808.59375
846.6796875
773.4375
775.390625
790.0390625
780.2734375
772.4609375
799.8046875
827.1484375
785.15625
778.3203125
809.5703125
820.3125
789.0625
828.125
813.4765625
756.8359375
756.8359375
769.53125
774.4140625
733.3984375
729.4921875
743.1640625
767.578125
766.6015625
789.0625
763.671875
716.796875
710.9375
694.3359375
689.453125
749.0234375
772.4609375
797.8515625
853.515625
815.4296875
775.390625
813.4765625
805.6640625
769.53125
735.3515625
745.1171875
772.4609375
789.0625
779.296875
816.40625
854.4921875
847.65625
817.3828125
828.125
809.5703125
779.296875
805.6640625
838.8671875
845.703125
836.9140625
826.171875
834.9609375
787.109375
786.1328125
807.6171875
810.546875
774.4140625
807.6171875
833.984375
793.9453125
764.6484375
791.9921875
819.3359375
799.8046875
799.8046875
848.6328125
832.03125
772.4609375
766.6015625
775.390625
795.8984375
772.4609375
805.6640625
807.6171875
790.0390625
761.71875
779.296875
800.78125
797.8515625
798.828125
798.828125
777.34375
747.0703125
764.6484375
781.25
793.9453125
761.71875
798.828125
841.796875
805.6640625
773.4375
775.390625
789.0625
748.046875
729.4921875
744.140625
739.2578125
725.5859375
730.46875
758.7890625
777.34375
759.765625
781.25
802.734375
801.7578125
805.6640625
836.9140625
841.796875
780.2734375
759.765625
753.90625
758.7890625
738.28125
728.515625
702.1484375
732.421875
764.6484375
729.4921875
